version,file_url,method,id,checked
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,static boolean systemAddressesOrder(int lookupCharacteristics);,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,static boolean ipv4AddressesFirst(int lookupCharacteristics);,3,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/net/InetAddress.java,static boolean ipv6AddressesFirst(int lookupCharacteristics);,4,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/HashMap.java,private static final class UnsafeHolder {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/HashMap.java,"static void putLoadFactor(HashMap<?, ?> map, float lf);",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/ImmutableCollections.java,abstract static class AbstractImmutableCollection<E> extends AbstractCollection<E> {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/ImmutableCollections.java,"abstract static class AbstractImmutableList<E> extends AbstractImmutableCollection<E> implements List<E>, RandomAccess {",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/ImmutableCollections.java,abstract static class AbstractImmutableSet<E> extends AbstractImmutableCollection<E> implements Set<E> {,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/Hashtable.java,private static final class UnsafeHolder {,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/Hashtable.java,"static void putLoadFactor(Hashtable<?, ?> table, float lf);",2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/Hashtable.java,"void readHashtable(ObjectInputStream s) throws IOException, ClassNotFoundException;",1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/Collections.java,@Override,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/Collections.java,public void forEach(Consumer<? super E> action);,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/regex/Pattern.java,"default CharPredicate union(CharPredicate p1, CharPredicate p2);",0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/util/concurrent/Executors.java,"@SuppressWarnings(""removal"")",0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/security/Provider.java,public String toString();,0,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/security/Provider.java,public Set<Service> getServices();,1,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/security/Provider.java,Service getDefaultSecureRandomService();,2,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/security/Provider.java,"void removeAttribute(String type, String value);",3,False
jdk-18,https://github.com/eisop/jdk/tree/jdk-18/src/java.base/share/classes/java/security/KeyStoreSpi.java,public Set<Entry.Attribute> engineGetAttributes(String alias);,0,False
